Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Immediate Cost,Signed Transcation Volume,Action,Expected Payout
0,1,2,1,8,6,1,0.0
0,0,1,1,0,6,0,0.0
0,0,1,1,0,6,1,0.0
0,1,1,1,7,6,0,-0.06212159646608706
0,1,1,1,7,6,1,0.0
0,0,1,0,0,6,0,0.0
0,0,1,0,0,6,1,0.0
0,1,1,0,7,6,0,-0.054524909934837
0,1,1,0,7,6,1,0.0
0,0,1,0,0,5,0,0.0
0,0,1,0,0,5,1,0.0
0,1,1,0,7,5,0,-0.04590531399974138
0,1,1,0,7,5,1,0.0
0,1,1,0,8,5,0,0.058195240237387924
0,1,1,0,8,5,1,0.0
0,1,0,1,8,5,0,0.02890801770267142
0,1,0,1,8,5,1,0.0
0,0,0,0,0,6,0,0.0
0,0,0,0,0,6,1,0.0
0,1,0,0,8,6,0,-0.00022804996935753193
0,1,0,0,8,6,1,0.0
0,0,0,1,0,6,0,0.0
0,0,0,1,0,6,1,0.0
0,1,0,1,8,6,0,2.9547007638208832e-05
0,1,0,1,8,6,1,0.0
0,0,0,0,0,4,0,0.0
0,0,0,0,0,4,1,0.0
0,1,0,0,8,4,0,0.0001532768420397827
0,1,0,0,8,4,1,0.0
0,0,1,0,0,4,0,0.0
0,0,1,0,0,4,1,0.0
0,1,1,0,8,4,0,-0.00026489778016705617
0,1,1,0,8,4,1,0.0
0,1,1,1,8,4,0,0.02019692859525246
0,1,1,1,8,4,1,0.0
0,0,1,1,0,3,0,0.0
0,0,1,1,0,3,1,0.0
0,1,1,1,8,3,0,-3.414825705917809e-05
0,1,1,1,8,3,1,0.0
0,0,1,1,0,5,0,0.0
0,0,1,1,0,5,1,0.0
0,1,1,1,8,5,0,-0.0002771414933583116
0,1,1,1,8,5,1,0.0
0,0,0,1,0,4,0,0.0
0,0,0,1,0,4,1,0.0
0,1,0,1,8,4,0,0.0887814183934707
0,1,0,1,8,4,1,0.0
0,1,0,2,8,5,0,0.11561939386784102
0,1,0,2,8,5,1,0.0
0,1,2,4,9,5,0,0.2754772507497279
0,1,2,4,9,5,1,0.0
0,1,3,3,9,5,0,0.25609938114718395
0,1,3,3,9,5,1,0.0
0,0,4,2,0,5,0,0.0
0,0,4,2,0,5,1,0.0
0,1,4,2,9,5,0,0.2515892383190787
0,1,4,2,9,5,1,0.0
0,0,3,1,0,5,0,0.0
0,0,3,1,0,5,1,0.0
0,1,3,1,9,5,0,0.24250271620212765
0,1,3,1,9,5,1,0.0
0,0,3,2,0,6,0,0.0
0,0,3,2,0,6,1,0.0
0,1,3,2,9,6,0,0.2538952638602834
0,1,3,2,9,6,1,0.0
0,0,3,3,0,6,0,0.0
0,0,3,3,0,6,1,0.0
0,1,3,3,9,6,0,0.2471552964270938
0,1,3,3,9,6,1,0.0
0,1,3,4,9,6,0,0.2605270802023132
0,1,3,4,9,6,1,0.0
0,1,3,4,9,5,0,0.23851894199688534
0,1,3,4,9,5,1,0.0
0,1,3,3,9,4,0,0.2605238190401066
0,1,3,3,9,4,1,0.0
0,0,3,2,0,5,0,0.0
0,0,3,2,0,5,1,0.0
0,1,3,2,9,5,0,0.2503424453997498
0,1,3,2,9,5,1,0.0
0,1,3,2,9,4,0,0.21679195846235874
0,1,3,2,9,4,1,0.0
0,1,2,3,9,5,0,0.22078884137420726
0,1,2,3,9,5,1,0.0
0,1,2,2,9,5,0,0.2207870764499944
0,1,2,2,9,5,1,0.0
0,1,2,3,8,5,0,0.20670148798345994
0,1,2,3,8,5,1,0.0
0,1,2,2,8,5,0,0.2556587841934415
0,1,2,2,8,5,1,0.0
0,1,2,3,8,4,0,0.34632731701895153
0,1,2,3,8,4,1,0.0
0,1,2,4,9,4,0,0.2680559672333603
0,1,2,4,9,4,1,0.0
0,1,1,3,8,4,0,0.26853840465601536
0,1,1,3,8,4,1,0.0
0,1,1,4,8,4,0,0.2801816654565788
0,1,1,4,8,4,1,0.0
0,1,1,2,8,4,0,0.24704740296015468
0,1,1,2,8,4,1,0.0
0,0,0,3,0,4,0,0.0
0,0,0,3,0,4,1,0.0
0,1,0,3,7,4,0,0.19750964345604174
0,1,0,3,7,4,1,0.0
0,0,0,3,0,5,0,0.0
0,0,0,3,0,5,1,0.0
0,1,0,3,7,5,0,0.23388964744794066
0,1,0,3,7,5,1,0.0
